Seq,PassOrFail,Injection_Time,Filling_Time,Plasticizing_Time,Plasticizing_Position,Max_Injection_Speed,Max_Screw_RPM,Max_Switch_Over_Pressure,Max_Back_Pressure,Hopper_Temperature
438,0,9.569999695,4.449999809,16.88999939,68.48999786,55.29999924,30.60000038,136.8999939,38,68.40000153
7888,1,1.059999943,0.93195461,12.93804512,53.57609253,128.3000031,30.89999962,116.2804558,55.81954573,65.79772718
476,0,9.539999962,4.420000076,16.81999969,68.23999786,55.70000076,30.70000076,136.6999969,37.59999847,67.30000305
4095,1,1.059999943,0.930000007,12.9705812,53.57367783,128.3632237,30.82645298,115.963227,55.66322639,66.42064037
7525,0,1.059999943,0.939999998,12.93000031,53.58000183,128.3000031,30.79999924,116.3000031,55.90000153,66
3008,0,9.529999733,4.409999847,16.84000015,68.25,55.79999924,30.60000038,136.5,37.59999847,67.5
4432,1,1.077852043,0.947851989,13.1535559,53.60785215,127.1644392,30.79999924,119.0140781,57.65704057,64.17039817
1114,0,9.569999695,4.449999809,16.59000015,68.33999634,55.20000076,30.60000038,136.5,37.90000153,65.30000305
3044,0,1.070000052,0.949999988,13.18000031,53.61999893,127.1999969,31.10000038,118.8000031,58,64.09999847
5733,0,9.539999962,4.429999828,17,68.48000336,56.09999847,30.60000038,136.5,38.59999847,67.30000305
1555,0,9.600000381,4.489999771,16.61000061,68.33000183,55,31,137,38.40000153,65.19999695
4728,1,1.078171956,0.949999988,13.14000034,53.61365687,127.1182791,30.89999962,119.0451567,58.04515597,64.02687537
7616,1,1.059999943,0.939999998,12.95045309,53.58238817,128,30.82386672,116.6238655,56.47613297,64.18972404
7927,1,1.059999943,0.930000007,12.93352239,53.58338184,128.3000031,30.73380606,115.9338068,55.73522223,66.52955553
1502,1,1.059999943,0.938640485,12.92543813,53.59000015,128.0407858,30.88640443,116.6048314,56.34562077,63.5806645
1598,0,9.600000381,4.489999771,16.57999992,68.33999634,54.79999924,30.70000076,137.1000061,38.40000153,65.59999847
7918,0,9.609999657,4.5,16.82999992,68.59999847,55.29999924,30.60000038,136.8999939,37.90000153,65.80000305
26,0,1.059999943,0.930000007,12.96000004,53.58000183,128.3000031,30.89999962,116,55.90000153,66.59999847
737,0,9.510000229,4.400000095,16.79000092,68.26000214,56,30.70000076,135.8999939,37.59999847,67.09999847
3054,1,1.070966524,0.940966469,13.13096661,53.60096515,127.371007,30.809664,118.6483221,57.82899335,64.46134094
5700,0,9.56000042,4.440000057,16.97999954,68.48999786,55.5,30.60000038,136.6000061,37.5,69.30000305
6649,1,1.059999943,0.930000007,12.90179343,53.59000015,128.3000031,30.79999924,116.0970088,56.19402139,66.77608558
3029,1,9.699999809,4.579999924,16.46999931,68.58999634,53.29999924,30.5,137.3999939,38.59999847,64.5
3438,0,1.059999943,0.939999998,13.02000046,53.59999847,128.3000031,30.79999924,116,55.70000076,66.90000153
5665,1,9.447318885,4.329999924,16.9492759,68.84535921,60.72680899,30.77319101,136.8536195,36.9391471,67.73191369
4689,0,9.600000381,4.480000019,16.54000092,68.33999634,54.90000153,30.79999924,137,38.40000153,65
4216,0,9.569999695,4.460000038,16.57999992,68.33000183,55.20000076,30.89999962,136.3999939,38.20000076,65.30000305
1985,0,9.600000381,4.489999771,16.56999969,68.33999634,54.90000153,30.70000076,137.1999969,38.40000153,64.90000153
6128,0,9.5,4.380000114,16.84000015,68.25,56.20000076,30.70000076,135.8000031,37.09999847,67.19999695
960,0,9.569999695,4.449999809,16.92000008,68.48000336,55.29999924,30.79999924,136.6000061,38,67.69999695
4039,0,1.059999943,0.939999998,12.85000038,53.59999847,128.1000061,30.89999962,116.6999969,56.5,65.90000153
7512,1,11.48999977,6.369999886,16.75,68.58999634,45.09999847,30.5,144.1999969,43.70000076,64.30000305
3336,0,9.539999962,4.429999828,17.12999916,68.48999786,56.20000076,31,136.6999969,38.5,69.69999695
4220,1,1.059999943,0.930000007,12.93425843,53.58000183,128.3000031,30.842587,116.1851767,55.74258607,66.01576991
2402,1,9.449999809,4.329999924,16.94791599,68.83999634,60.7805583,30.84027801,136.840278,36.77776986,67.59721384
2512,0,9.550000191,4.440000057,16.98999977,68.48000336,56,31,136.3000031,38.70000076,67.80000305
3975,0,9.630000114,4.510000229,16.79000092,68.58999634,55.09999847,30.5,137.1999969,38.20000076,66.40000153
4009,1,10.82999992,5.71999979,16.81999969,68.58000183,45.40000153,31.10000038,142.6999969,71.90000153,63.79999924
3061,0,9.520000458,4.409999847,16.81999969,68.25,55.90000153,30.39999962,136.3000031,37.40000153,67.09999847
4393,0,9.569999695,4.449999809,16.54999924,68.33999634,55.20000076,30.89999962,136.6000061,37.70000076,66
6951,1,9.65419289,4.534192786,16.52038749,68.48464178,54.07872166,30.54580736,137.125155,38.46257728,64.86645885
556,1,9.578635168,4.4686351,16.92590604,68.84136135,55.5,30.8454107,136.413642,37.5,67.12282538
4928,1,1.059999943,0.930850966,12.90425443,53.58914934,128.3000031,30.79999924,116.1085079,56.20000076,66.75745507
3880,0,9.520000458,4.400000095,16.79999924,68.25,56,30.5,136.1999969,37.59999847,67.09999847
6749,0,9.600000381,4.480000019,16.55999947,68.33999634,54.90000153,30.70000076,136.8000031,38.09999847,64.90000153
5191,0,9.529999733,4.420000076,16.81999969,68.26000214,55.79999924,30.79999924,136.1000061,37.59999847,67.59999847
5715,1,1.059999943,0.939999998,12.89000034,53.59795965,128.0203929,30.89999962,116.7796101,56.14078203,65.33882581
1862,1,1.059999943,0.930000007,12.95587111,53.56896763,128.3896725,30.97935525,115.9309681,55.52064475,65.28257596
5718,1,1.059999943,0.930000007,12.93999958,53.58000183,128.3624499,30.96245238,115.9877404,55.86245319,65.82490485
6589,0,9.5,4.380000114,16.85000038,68.26000214,56.20000076,30.70000076,136,37.09999847,67.40000153
5405,1,9.56745407,4.457453578,16.92745396,68.83999634,55.67577063,30.85030846,136.3739162,37.14969011,67.44783895
457,0,9.520000458,4.409999847,17.04999924,68.48000336,56.20000076,30.79999924,136.1000061,37.90000153,68.80000305
6212,0,9.609999657,4.489999771,16.54000092,68.33000183,54.70000076,30.70000076,137,38.5,65
1303,1,1.070210133,0.940210078,13.1302102,53.6002086,127.393699,30.80210005,118.7084002,57.51260482,62.63151062
5707,0,9.56000042,4.440000057,16.95000076,68.48000336,55.5,30.70000076,136.8000031,37.5,68.5
5977,1,1.059999943,0.935796365,12.91681415,53.57420423,128.3000031,30.84203577,116.3000031,55.85796419,65.87388961
5941,0,9.5,4.380000114,16.81999969,68.26999664,56.09999847,30.60000038,136,37.20000076,67.30000305
1853,1,1.059999943,0.939999998,12.92458709,53.56180543,128.3000031,30.88195591,116.2180417,55.90000153,66.16391022
7081,1,11.48999977,6.369999886,16.75,68.58999634,45.09999847,30.5,144.1999969,43.70000076,64.30000305
4730,1,1.077048664,0.949999988,13.14704845,53.62295094,127.1295118,30.89999962,119.0114584,57.87048703,64.40485989
202,0,9.590000153,4.46999979,16.95000076,68.83999634,55.5,30.79999924,136.8000031,37.29999924,67
602,0,9.600000381,4.489999771,16.57999992,68.33000183,54.90000153,30.70000076,137,38.40000153,65.59999847
6014,0,9.609999657,4.489999771,16.54999924,68.33999634,54.70000076,30.79999924,137.1999969,38.5,66.19999695
6295,0,9.609999657,4.489999771,16.62000084,68.33000183,54.79999924,30.70000076,136.8999939,38.29999924,65.80000305
572,1,1.059999943,0.935925467,12.9422238,53.56407522,128.3000031,30.89999962,116.1185075,55.85925525,65.87403609
3788,1,9.581957705,4.471957572,16.90174608,68.83999634,55.38042371,30.61957782,136.6587358,37.54126652,67.93704403
5983,1,1.059999943,0.933383747,12.94323249,53.57676734,128.2661636,30.8338368,116.3000031,55.79999924,65.49546563
343,1,13.39000034,8.270000458,16.64999962,68.58999634,38.5,30.79999924,146.6999969,38.09999847,64.40000153
4948,1,1.059999943,0.938099294,12.93570237,53.58619866,128.2190052,30.89999962,116.2429813,55.79999924,64.99503678
4012,0,9.609999657,4.489999771,16.78000069,68.61000061,55.20000076,30.70000076,136.8000031,38,64.80000305
5636,1,11.48999977,6.369999886,16.75,68.58999634,45.09999847,30.5,144.1999969,43.70000076,64.30000305
6046,1,1.059999943,0.932252149,12.96675641,53.58549576,128.3000031,30.79999924,116.067565,56,66.0450422
5465,0,9.56000042,4.449999809,16.95000076,68.83999634,55.70000076,30.89999962,136.3000031,36.90000153,67.09999847
2221,0,9.520000458,4.400000095,16.84000015,68.23999786,56,30.5,136.3000031,37.20000076,67.19999695
3294,1,9.591234915,4.474156514,16.92000008,68.83999634,55.35843457,30.77078213,136.7415688,37.41234756,66.88765437
6471,0,9.600000381,4.480000019,16.62000084,68.33999634,55,30.79999924,136.8000031,38.29999924,65
6637,0,9.520000458,4.400000095,16.77000046,68.26000214,55.70000076,30.70000076,136.1000061,37.79999924,66.30000305
1137,0,9.579999924,4.46999979,16.60000038,68.33000183,55.09999847,30.70000076,136.6999969,38.29999924,66.19999695
7064,1,1.059999943,0.938842608,12.90578659,53.56999969,128.3000031,30.79999924,116.3000031,55.88842735,65.97685254
2810,0,1.059999943,0.939999998,12.94999981,53.58000183,128,30.89999962,116.8000031,56.20000076,63.90000153
3466,1,9.699999809,4.579999924,16.46999931,68.58999634,53.29999924,30.5,137.3999939,38.59999847,64.5
2277,0,9.640000343,4.519999981,16.72999954,68.58000183,55,30.60000038,137,38.20000076,64.80000305
5989,1,1.079639395,0.94963934,13.14927834,53.61927762,127.110818,30.89639312,119.081966,57.89639496,64.69278409
2384,1,10.82999992,5.71999979,16.81999969,68.58000183,45.40000153,31.10000038,142.6999969,71.90000153,63.79999924
5694,0,9.510000229,4.389999866,16.80999947,68.23999786,56.09999847,30.5,136.1999969,37.40000153,67.59999847
3744,1,1.059999943,0.939999998,12.9167626,53.59330903,128.1338094,30.89999962,116.4654745,55.89928184,65.06547295
1215,0,9.539999962,4.420000076,16.82999992,68.25,55.70000076,30.60000038,136.6000061,37.70000076,66.30000305
7326,0,1.059999943,0.939999998,12.85999966,53.59999847,128.1999969,31,116.1999969,56.20000076,65.5
3919,0,9.590000153,4.480000019,16.82999992,68.58000183,55.5,30.60000038,136.6999969,37.90000153,66.59999847
3656,1,1.059999943,0.932869522,12.94295619,53.58000183,128.2713061,30.75739079,116.0147827,55.68608488,66.71391665
5552,0,9.569999695,4.460000038,16.60000038,68.33999634,55.20000076,30.70000076,136.6999969,37.70000076,66.19999695
1019,0,9.510000229,4.400000095,16.81999969,68.23999786,56,30.39999962,136.3000031,37.20000076,67.69999695
3663,1,13.39000034,8.270000458,16.64999962,68.58999634,38.5,30.79999924,146.6999969,38.09999847,64.40000153
825,0,9.569999695,4.460000038,16.95000076,68.48000336,55.40000153,30.60000038,137.1999969,37.90000153,68.40000153
5415,1,9.979999542,4.869999886,16.53000069,68.61000061,49.40000153,30.70000076,139,50.59999847,65
842,0,9.569999695,4.460000038,16.56999969,68.33999634,55.09999847,30.60000038,136.5,38.09999847,64.30000305
5758,0,1.059999943,0.930000007,12.90999985,53.56999969,128.3999939,30.89999962,115.9000015,55.5,65.5
92,0,1.059999943,0.939999998,12.89000034,53.58000183,128.3000031,30.89999962,116.5999985,56.29999924,63.29999924
3769,0,9.56000042,4.440000057,16.62000084,68.33999634,55.40000153,30.70000076,136.3000031,37.79999924,64.30000305
1220,0,9.600000381,4.480000019,16.62999916,68.33999634,55,30.70000076,136.8999939,38.59999847,65.59999847
7450,1,13.39000034,8.270000458,16.64999962,68.58999634,38.5,30.79999924,146.6999969,38.09999847,64.40000153
2076,0,9.590000153,4.480000019,16.92000008,68.48000336,55.09999847,30.60000038,136.8999939,38.09999847,67.90000153
6797,1,9.699999809,4.579999924,16.46999931,68.58999634,53.29999924,30.5,137.3999939,38.59999847,64.5
4822,0,9.56000042,4.449999809,17.04000092,68.48000336,55.90000153,30.79999924,136.6999969,38.59999847,67.59999847
224,0,9.5,4.380000114,16.81999969,68.26000214,56.20000076,30.60000038,135.6999969,37,66.69999695
4982,0,9.569999695,4.449999809,16.62999916,68.33999634,55.29999924,30.70000076,136.3000031,37.79999924,64.90000153
2736,0,9.569999695,4.449999809,16.89999962,68.48999786,55.40000153,30.70000076,136.6000061,37.90000153,69.09999847
6168,1,1.070304257,0.940304203,13.13121693,53.6006069,127.3939173,30.8030413,118.7091232,57.51216826,62.63346112
5213,1,13.39000034,8.270000458,16.64999962,68.58999634,38.5,30.79999924,146.6999969,38.09999847,64.40000153
3910,1,1.059999943,0.930868619,12.96260585,53.58826289,128.3000031,30.79999924,116.0260586,56,66.01737198
7796,1,1.059999943,0.939999998,12.92556787,53.58407317,128.2185638,30.84071965,116.322159,56.36288087,65.9335201
2450,1,1.059999943,0.939477618,12.90208914,53.57052219,128.3000031,30.80522306,116.3000031,55.89477761,65.98432844
3205,0,9.619999886,4.510000229,16.88999939,68.58000183,55.20000076,30.70000076,137.1000061,38.09999847,67.19999695
5929,1,9.445422255,4.329999924,16.92542275,68.84915319,60.85422599,30.80845116,136.9457712,36.39154857,67
4354,0,9.630000114,4.519999981,16.79999924,68.58000183,54.90000153,30.5,137.1999969,38,65.19999695
2639,0,9.630000114,4.510000229,16.75,68.58000183,55.09999847,30.39999962,137.1000061,38.29999924,65.5
1880,0,9.510000229,4.400000095,16.89999962,68.26000214,56,30.5,136.3999939,37.5,67.09999847
5791,0,9.529999733,4.420000076,17.01000023,68.48000336,56.09999847,30.89999962,136.1000061,38.20000076,67.80000305
568,1,12.44432301,7.32432312,16.69977228,68.58999634,41.78498269,30.65068219,145.455685,40.8872583,64.35022981
5563,0,9.550000191,4.440000057,16.94000053,68.5,55.5,30.79999924,136.6000061,37.59999847,68.30000305
3877,1,1.059999943,0.939999998,12.89000034,53.59371173,128.0628819,30.89999962,116.7371212,56.22575501,65.21136552
4906,0,9.520000458,4.400000095,16.78000069,68.25,55.79999924,30.60000038,136.1000061,37.59999847,67.19999695
1413,0,9.600000381,4.480000019,16.56999969,68.34999847,54.90000153,30.70000076,136.6999969,38.29999924,65
7360,0,9.539999962,4.429999828,17.11000061,68.48000336,56,31,136.6000061,38.09999847,69.40000153
6267,0,9.590000153,4.46999979,16.93000031,68.83999634,55.5,30.70000076,136.6000061,37.29999924,67.19999695
1344,1,9.979999542,4.869999886,16.53000069,68.61000061,49.40000153,30.70000076,139,50.59999847,65
7546,0,9.550000191,4.429999828,17.04000092,68.48000336,56,30.70000076,136.6000061,38.40000153,67.80000305
535,0,9.539999962,4.429999828,17.07999992,68.48000336,56.09999847,31,136.1999969,38.09999847,68.40000153
5724,0,1.059999943,0.939999998,12.92000008,53.59000015,128.1000061,30.89999962,116.5,56.29999924,66
433,1,1.059999943,0.934433193,12.93340071,53.57886628,128.2670036,30.95566793,116.121661,55.76599075,64.9340062
138,0,1.059999943,0.930000007,12.94999981,53.58000183,128.3999939,30.79999924,115.9000015,55.5,66.09999847
7601,1,11.48999977,6.369999886,16.75,68.58999634,45.09999847,30.5,144.1999969,43.70000076,64.30000305
1218,1,9.56000042,4.447324738,16.92000008,68.83999634,55.79999924,30.84649716,136.173248,37.0732475,67.2070044
4312,0,1.059999943,0.939999998,12.97000027,53.58000183,128.1999969,30.89999962,116.1999969,55.90000153,66.5
2625,1,1.059999943,0.939999998,12.89000034,53.59454652,128.0545321,30.89999962,116.745471,56.20905635,65.23641367
4523,0,9.520000458,4.400000095,16.86000061,68.25,56,30.39999962,136.1000061,37.5,68
6995,1,1.074646362,0.949999988,13.14464632,53.62535376,127.1535345,30.89999962,118.9393903,57.84646344,64.16463036
2438,1,12.7224886,7.602488713,16.68513194,68.58999634,40.81872377,30.69460295,145.8216923,40.06740172,64.36486988
1536,0,1.059999943,0.939999998,12.90999985,53.59999847,128.1000061,30.89999962,116.5999985,56.5,64.90000153
4799,1,1.059999943,0.932088639,12.96626589,53.58582279,128.3000031,30.79999924,116.0626597,56,66.04177205
2924,1,11.48999977,6.369999886,16.75,68.58999634,45.09999847,30.5,144.1999969,43.70000076,64.30000305
3092,1,1.059999943,0.939999998,12.92514538,53.59121368,128.1757227,30.89999962,116.3606897,55.83641111,64.96068813
7427,0,9.520000458,4.409999847,16.77000046,68.25,55.79999924,30.5,136.1000061,37.59999847,68
2728,0,1.059999943,0.939999998,12.89999962,53.59000015,128.1000061,30.70000076,116.6999969,56.40000153,65.30000305
6944,0,9.600000381,4.480000019,16.62999916,68.34999847,55,30.60000038,136.8000031,38.40000153,66
7866,0,9.609999657,4.489999771,16.80999947,68.58000183,55.29999924,30.70000076,136.8999939,38.20000076,66.40000153
4158,1,11.41338042,6.293887959,16.73883695,68.59101138,45.31818615,30.5101483,143.9361424,44.05011551,64.3355218
3948,0,1.059999943,0.939999998,12.89999962,53.58000183,128.1999969,30.89999962,116.8000031,56.59999847,63.90000153
312,0,1.059999943,0.939999998,12.86999989,53.59000015,128.1000061,30.70000076,116.5,56.20000076,65.19999695
7557,1,1.059999943,0.930000007,12.99446414,53.56999969,128.3999939,30.91383933,115.9861606,55.67232135,66.06160039
6825,1,1.059999943,0.930000007,12.92541939,53.58000183,128.3000031,30.7541949,116.0083908,55.65419312,66.50193196
3057,0,9.609999657,4.489999771,16.54999924,68.33999634,54.70000076,30.79999924,137.1999969,38.5,66.19999695
2669,0,1.059999943,0.930000007,12.89999962,53.58000183,128.3999939,30.79999924,115.6999969,55.5,65.5
727,0,9.579999924,4.46999979,16.95999908,68.48999786,55.29999924,30.79999924,136.8000031,37.90000153,67.5
6013,1,1.059999943,0.939999998,12.93580563,53.56580697,128.3000031,30.87097218,116.1999969,55.98708328,66.22902605
4041,1,1.059999943,0.935094652,12.91943218,53.58528302,128.147162,30.85094593,116.5547355,55.95283833,65.5962163
1678,1,11.48999977,6.369999886,16.75,68.58999634,45.09999847,30.5,144.1999969,43.70000076,64.30000305
7096,1,1.059999943,0.939999998,12.9260208,53.58849522,128,30.79999924,116.6849486,56.58494849,64.28762958
4759,1,9.579999924,4.465292808,16.93941472,68.84941255,55.5,30.89999962,136.4470678,37.31171533,67.37656934
3254,1,9.447893697,4.329999924,16.95157504,68.84420937,60.72106108,30.77893892,136.8421237,36.97363496,67.7893936
6254,1,1.059999943,0.939999998,12.89000034,53.59000015,128.1000061,30.89999962,116.6212438,56.4181304,65.21813114
7000,1,1.059999943,0.939999998,12.89533458,53.59000015,128.0822241,30.81778024,116.6177791,56.23556276,63.85775267
7625,0,9.619999886,4.510000229,16.84000015,68.59999847,55.20000076,30.70000076,137.3000031,38.20000076,67.90000153
3489,0,9.600000381,4.480000019,16.56999969,68.33999634,54.90000153,30.79999924,137,38.29999924,64.5
6143,0,9.609999657,4.489999771,16.54000092,68.33000183,54.70000076,30.70000076,137,38.5,65
1814,0,1.059999943,0.930000007,12.86999989,53.56999969,128.3999939,30.79999924,115.8000031,55.79999924,66.40000153
3150,1,9.571333641,4.461333921,16.89866567,68.84866427,55.48666104,30.51333921,136.51334,37.51333896,67.88666257
7715,1,9.446346536,4.329999924,16.92634703,68.84730428,60.8634688,30.82693625,136.936528,36.3730633,67
5013,1,9.582102175,4.468068166,16.92000008,68.83999634,55.41931834,30.74034082,136.6806862,37.32102249,66.97897829
6216,0,9.550000191,4.429999828,16.79999924,68.25,55.5,30.60000038,136.6999969,37.70000076,68
59,0,9.520000458,4.400000095,16.84000015,68.25,55.90000153,30.79999924,136.3000031,37.59999847,67.5
4924,0,9.539999962,4.420000076,16.70000076,68.26999664,55.70000076,30.5,136.1000061,37.40000153,66.80000305
4241,0,9.550000191,4.429999828,16.90999985,68.48999786,55.5,30.5,136.1000061,37.59999847,67.69999695
6125,0,1.059999943,0.939999998,12.88000011,53.61000061,128.1000061,30.79999924,116.5999985,56.29999924,64.80000305
2994,0,9.569999695,4.449999809,16.55999947,68.33000183,55.20000076,30.60000038,136.3000031,37.70000076,64.80000305
2442,1,13.39000034,8.270000458,16.64999962,68.58999634,38.5,30.79999924,146.6999969,38.09999847,64.40000153
261,1,9.442617277,4.329999924,16.92261777,68.85476422,60.82617621,30.75235321,136.973822,36.44764706,67
1515,1,1.059999943,0.931870406,12.95251844,53.59000015,128.2438905,30.81870331,116.1309275,56.0748163,65.47628802
6294,1,10.82999992,5.71999979,16.81999969,68.58000183,45.40000153,31.10000038,142.6999969,71.90000153,63.79999924
6439,0,1.059999943,0.939999998,12.90999985,53.56999969,128.1999969,30.70000076,116.4000015,56.09999847,66.69999695
1830,1,1.076159541,0.946159486,13.1423188,53.61231774,127.2152148,30.86159442,118.9079732,57.86159559,64.62318801
142,1,9.569999695,4.460000038,16.90461308,68.8476913,55.5,30.54613373,136.5230682,37.43079984,67.71546659
7124,0,9.520000458,4.409999847,17.01000023,68.48000336,56.29999924,30.79999924,136.1999969,38,68.69999695
6508,1,1.059999943,0.939999998,12.93502039,53.57350251,128.2649803,30.83502001,116.3000031,55.90000153,66.1751032
4507,0,9.590000153,4.46999979,16.63999939,68.36000061,55.09999847,30.60000038,136.3999939,38,66.19999695
5088,1,11.30376924,6.185002694,16.72286716,68.59246349,45.63032413,30.52466639,143.5586737,44.55098756,64.3863347
6154,0,9.590000153,4.480000019,16.90999985,68.83000183,55.29999924,30.70000076,136.8000031,37.5,66.90000153
3933,1,9.979999542,4.869999886,16.53000069,68.61000061,49.40000153,30.70000076,139,50.59999847,65
4320,1,10.49201477,5.382014831,16.70468756,68.59193023,46.99051916,30.94094877,141.2287694,63.43049391,64.27715483
5668,1,9.602800486,4.482800137,16.57691977,68.36644077,54.95239793,30.59720025,136.8168035,38.30839958,65.277602
5737,1,1.080000043,0.949999988,13.14929031,53.61928969,127.0999985,30.89999962,119.0999985,57.91418847,64.65743558
6895,0,9.550000191,4.429999828,17.03000069,68.51000214,56,30.89999962,136.6000061,38.29999924,67.90000153
315,1,10.25256183,5.142562025,16.62299217,68.60038116,48.11735602,30.82826519,140.1864461,57.43008678,64.6152061
507,1,9.444305744,4.329999924,16.92430624,68.85138664,60.84306087,30.78612157,136.9569367,36.41387837,67
5432,1,10.99553975,5.878814505,16.6779597,68.59654688,46.50806423,30.56549163,142.497222,45.95945276,64.5292219
10,1,1.059999943,0.939999998,12.94804546,53.58298998,128,30.82988582,116.6298845,56.47011399,64.11147615
5981,0,9.56000042,4.449999809,16.93000031,68.48999786,55.40000153,30.60000038,136.6000061,38,68.40000153
7674,0,9.579999924,4.460000038,16.95000076,68.48999786,55.29999924,30.70000076,136.5,38,68
6866,0,9.539999962,4.429999828,17.07999992,68.48000336,56.09999847,31,136.5,38.29999924,69.09999847
7495,1,9.982093747,4.872080221,16.5303058,68.60997287,49.39403789,30.69972338,139.0072118,50.59042893,64.99902918
2610,1,9.446788921,4.329999924,16.92678942,68.84641934,60.86789265,30.8357837,136.932104,36.36421577,67
5447,1,9.44488905,4.329999924,16.92488955,68.85021981,60.84889394,30.79778736,136.9511034,36.40221247,67
6105,0,9.579999924,4.460000038,16.86000061,68.59999847,55.59999847,30.5,136.6000061,37.59999847,66.80000305
6610,0,1.059999943,0.930000007,12.93999958,53.56999969,128.3000031,30.79999924,116.3000031,55.79999924,66.5
2134,0,9.520000458,4.409999847,16.80999947,68.25,55.90000153,30.70000076,136,37.79999924,67.5
6673,1,9.449999809,4.329999924,16.95002847,68.83999634,60.76647447,30.83323609,136.8332367,36.8341049,67.66763272
7324,0,9.520000458,4.409999847,16.80999947,68.25,55.90000153,30.70000076,136,37.79999924,67.5
567,1,1.059999943,0.930430649,12.92344521,53.56086268,128.2956964,30.80430567,116.2043036,55.70861364,66.0215321
5153,0,9.600000381,4.489999771,16.62999916,68.33999634,55,30.60000038,136.8999939,38.40000153,66.19999695
27,0,9.56000042,4.449999809,16.57999992,68.33999634,55.20000076,30.70000076,136.3999939,37.59999847,64.80000305
5642,1,1.072701086,0.942701031,13.14080425,53.60540067,127.3459796,30.8270097,118.7810289,57.60804187,62.89711309
4960,1,1.059999943,0.932690541,12.92923744,53.57731072,128.3000031,30.87309415,116.3000031,55.82690522,65.78071387
2299,0,9.579999924,4.460000038,16.63999939,68.36000061,55.20000076,30.60000038,136.1999969,38.20000076,65
5250,0,1.059999943,0.939999998,12.97000027,53.58000183,128.1000061,30.79999924,116.5999985,56.29999924,64.40000153
7876,0,9.600000381,4.489999771,16.62999916,68.33999634,55,30.60000038,136.8999939,38.40000153,66.19999695
4360,0,9.5,4.380000114,16.84000015,68.25,56.20000076,30.5,135.8000031,37.09999847,68
7058,1,1.059999943,0.930647852,12.93935178,53.57870611,128.393516,30.99352152,115.8259165,55.90000153,65.9194366
1550,1,13.00282607,7.882826183,16.67037728,68.58999634,39.84492045,30.73886663,146.1905573,39.24114383,64.37962425
7169,1,9.625887265,4.505887026,16.80350824,68.77527876,54.78225861,30.72233834,136.9553229,37.78475695,66.20460054
5285,0,9.600000381,4.480000019,16.65999985,68.33999634,55,30.79999924,137,38.20000076,65.19999695
1859,0,9.56000042,4.440000057,17.03000069,68.48999786,55.90000153,30.70000076,136.8999939,38.5,68.90000153
5812,0,9.590000153,4.46999979,16.62000084,68.36000061,55.09999847,30.70000076,136.3999939,38.40000153,65.59999847
4536,0,9.609999657,4.5,16.81999969,68.58000183,55.29999924,30.39999962,136.8999939,37.59999847,64.90000153
2888,0,1.059999943,0.939999998,12.86999989,53.59999847,128,30.79999924,116.6999969,56.40000153,65.5
6822,0,9.550000191,4.429999828,17.09000015,68.48000336,56,31.20000076,136.6999969,38.29999924,69.59999847
139,0,9.56000042,4.440000057,16.95000076,68.48000336,55.5,30.70000076,136.8000031,37.5,68.5
4724,1,9.449999809,4.329999924,16.95999908,68.83999634,60.70000076,30.79999924,136.8000031,37.09999847,68
2633,0,1.059999943,0.930000007,12.89000034,53.58000183,128.1999969,31,116.4000015,56.29999924,63.90000153
5219,1,9.449999809,4.329999924,16.95999908,68.83999634,60.70000076,30.79999924,136.8000031,37.09999847,68
1523,1,9.571384794,4.451384703,16.94276883,68.83999634,55.79999924,30.81384668,136.4984674,37.113847,67.272306
2411,1,1.059999943,0.939999998,12.89671681,53.59000015,128.0776163,30.82238773,116.6223865,56.24477775,63.82089291
3986,0,9.600000381,4.480000019,16.62000084,68.33999634,55,30.79999924,137.1000061,38.5,66.19999695
792,1,1.072177529,0.942177474,13.13871002,53.60435353,127.356451,30.82177411,118.687098,57.82177452,64.32580187
5099,1,1.059999943,0.939999998,12.94779554,53.58174505,128.0174361,30.79999924,116.5999985,56.44769491,64.41282464
5230,1,9.584357525,4.46999979,16.90742979,68.83999634,55.44357588,30.60000038,136.6000061,37.59999847,67.58212797
826,0,9.529999733,4.420000076,16.81999969,68.26999664,55.70000076,30.60000038,136.5,38.09999847,66.5
3257,1,9.585172679,4.46517267,16.94224163,68.85482687,55.44827343,30.87413633,136.5775903,37.20345161,67.54137119
5776,0,9.619999886,4.5,16.87000084,68.58999634,55.29999924,30.60000038,137.1000061,38,66.90000153
651,0,9.590000153,4.480000019,16.57999992,68.33999634,54.90000153,30.79999924,136.6000061,38.40000153,64.40000153
2809,1,1.059999943,0.939999998,12.93102144,53.56102256,128.3000031,30.8948938,116.1999969,55.91531889,66.20510306
520,1,1.078836761,0.949999988,13.14883642,53.62116246,127.1116311,30.89999962,119.0651005,57.88836843,64.5836691
6641,0,9.510000229,4.400000095,16.86000061,68.25,55.90000153,30.70000076,136.1999969,37.40000153,67.59999847
2436,1,1.059999943,0.930000007,12.98175419,53.56999969,128.3999939,30.94561437,115.9543861,55.60877127,65.74385122
3678,1,9.652901035,4.536265118,16.62138915,68.67410166,54.14105244,30.63456838,136.9962894,38.09536655,65.37469482
3285,1,1.059999943,0.939999998,12.89609696,53.59597493,128,30.79999924,116.75976,56.65975846,64.10060538
5490,1,1.059999943,0.939999998,12.87939786,53.59000015,128.1000061,30.89999962,116.6469866,56.51204478,65.09999847
